country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long
United States of America,US,Minnesota,Mound,2471463,44.9324574626386,-93.6598579398491,44.9366295,-93.6660719
United States of America,US,Minnesota,Mount Desert,2674485,,,46.729553,-94.6858998
United States of America,US,Minnesota,New Brighton,2471491,45.0658081457869,-93.2060978665421,45.0655212,-93.2018908
United States of America,US,Minnesota,New Hope,2471495,45.0380201,-93.3866185,45.0380201,-93.3866185
United States of America,US,Minnesota,New Ulm,2471504,44.3124626,-94.4605287,44.3144394,-94.4593018
United States of America,US,Minnesota,North Branch,2471526,45.513730537389,-92.9601165370612,45.509521,-92.972733
United States of America,US,Minnesota,North Mankato,2471527,44.1802548518606,-94.0361925619745,44.1732996,-94.033845
United States of America,US,Minnesota,North Saint Paul,2471531,45.0136856734787,-92.9994969359223,45.0127778,-92.9983333
United States of America,US,Minnesota,Northfield,2471536,44.4582842,-93.1614681,44.4582983,-93.161604
United States of America,US,Minnesota,Oakdale,2471552,44.9630216,-92.9649361,44.9630216,-92.9649361
United States of America,US,Minnesota,Owatonna,2471601,44.0838517,-93.226044,44.0930184,-93.2377113
United States of America,US,Minnesota,Plymouth,2471675,45.0065149,-93.46651,45.0105194,-93.4555093
United States of America,US,Minnesota,Prior Lake,2471697,44.7258911026744,-93.4395046205163,44.7132969,-93.4227274
United States of America,US,Minnesota,Ramsey,2471709,45.2611,-93.45,45.2611,-93.45
United States of America,US,Minnesota,Red Wing,2471726,44.5624676,-92.5338013,44.5660691,-92.5369563
United States of America,US,Minnesota,Richfield,2471743,44.8766431,-93.2877877,44.8832982,-93.2830021
United States of America,US,Minnesota,Robbinsdale,2471760,45.0261114866598,-93.333115741227,45.032187,-93.3385614
United States of America,US,Minnesota,Rochester,2471763,44.0073325,-92.4691187,44.0216306,-92.4698992
United States of America,US,Minnesota,Rosemount,2471783,44.7466003999353,-93.0661025262735,44.7394103,-93.1257723
United States of America,US,Minnesota,Roseville,2471787,45.0155105054204,-93.1544471386552,45.0060767,-93.1566107
United States of America,US,Minnesota,Saint Cloud,2471828,45.5608005,-94.1624889,45.5538889,-94.1702778
United States of America,US,Minnesota,Saint Louis Park,2471839,44.9487991794193,-93.3650136493592,44.9597376,-93.3702186
United States of America,US,Minnesota,Saint Michael,2471844,45.201371542108,-93.6919870400684,45.2109,-93.663674
United States of America,US,Minnesota,Saint Paul,2471847,44.9477393783447,-93.1039975536809,44.9541667,-93.1138889
United States of America,US,Minnesota,Saint Peter,2471850,44.3294346556864,-93.9643219074313,44.322418,-93.975304
United States of America,US,Minnesota,Sartell,2471866,45.6216319,-94.2069365,45.6216318,-94.2069365
United States of America,US,Minnesota,Sauk Rapids,2471868,45.5980560507097,-94.1543912882427,45.5919097,-94.1661011
United States of America,US,Minnesota,Savage,2471870,44.7545067624817,-93.3634344624046,44.7790237,-93.3354608
United States of America,US,Minnesota,Shakopee,2471892,44.7980186,-93.5268986,44.7973962,-93.5272861
United States of America,US,Minnesota,Shoreview,2471909,45.0842181918796,-93.1358547869987,45.0791325,-93.1471667
United States of America,US,Minnesota,South Saint Paul,2471949,44.8874047065104,-93.0408011918373,44.8919444,-93.0361111
United States of America,US,Minnesota,Starbuck,2675057,45.6120664722969,-95.5333196772747,45.614405,-95.5311514
United States of America,US,Minnesota,Stillwater,2471988,45.0567206380241,-92.8282873961691,45.0565,-92.822175
United States of America,US,Minnesota,Vadnais Heights,2472079,45.0574659,-93.0738306,45.0574658,-93.0738305
United States of America,US,Minnesota,Waconia,2472104,44.8410711447521,-93.7939924089843,44.845779,-93.790009
United States of America,US,Minnesota,Waseca,2472133,44.0826793180848,-93.502278234653,44.0777409,-93.5074426
United States of America,US,Minnesota,West Fargo,2472168,46.876633,-96.8725834,46.8716667,-96.895
