"country","country_code","region","city","id","osm_lat","osm_long","g_lat","g_long"
"United States of America","US","Minnesota","Brooklyn Center","2470430","45.0680843041963","-93.3161068755849",,
"United States of America","US","Minnesota","Brooklyn Park","2470431","45.1004807","-93.3443585",,
"United States of America","US","Minnesota","Buffalo","2470449","45.1787360638503","-93.8661269661195",,
"United States of America","US","Minnesota","Burnsville","2470455","44.7677424","-93.2777226",,
"United States of America","US","Minnesota","Champlin","2470519","45.1702744055816","-93.3904565574263",,
"United States of America","US","Minnesota","Chanhassen","2470521","44.8543467741588","-93.5622157798687",,
"United States of America","US","Minnesota","Chaska","2470523","44.7894072","-93.6021791",,
"United States of America","US","Minnesota","Cloquet","2470556","46.7220991650364","-92.4923807874882",,
"United States of America","US","Minnesota","Columbia Heights","2470574","45.0535636604486","-93.2501285856664",,
"United States of America","US","Minnesota","Coon Rapids","2470587","45.1199652","-93.2877277",,
"United States of America","US","Minnesota","Cottage Grove","2470599","44.8162374944969","-92.9272229035617",,
"United States of America","US","Minnesota","Crystal","2470621","45.037652480095","-93.3598371137318",,
"United States of America","US","Minnesota","Duluth","2470698","46.7819339104834","-92.1195156599032",,
"United States of America","US","Minnesota","Eagan","2470713","44.818173","-93.1659179",,
"United States of America","US","Minnesota","East Bethel","2470718","45.3555393407395","-93.2035247848346",,
"United States of America","US","Minnesota","Eden Prairie","2470731","44.8546856","-93.470786",,
"United States of America","US","Minnesota","Edina","2470735","44.891352503718","-93.3602269422034",,
"United States of America","US","Minnesota","Elk River","2470750","45.3313212696097","-93.5669658571664",,
"United States of America","US","Minnesota","Fairmont","2470799","43.6440358104052","-94.4618117252388",,
"United States of America","US","Minnesota","Faribault","2470803","44.2949637","-93.268827",,
"United States of America","US","Minnesota","Farmington","2470805","44.6573504372366","-93.1689850678844",,
"United States of America","US","Minnesota","Fergus Falls","2470811","46.2830152","-96.0775581",,
"United States of America","US","Minnesota","Forest Lake","2470837","45.2535920725084","-92.9581210917638",,
"United States of America","US","Minnesota","Fridley","2470867","45.0842184753541","-93.2595705146439",,
