country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long,distance
Australia,AU,Western Australia,East Perth,2673700,-31.9497761,115.8750833,-31.9584883,115.8716195,0.634839914739456
Australia,AU,Western Australia,Edgewater,2673643,-31.7549672782667,115.784009653295,-31.7732591,115.7890062,1.29657625012031
Australia,AU,Western Australia,Esperance,109527,-33.8592856,121.8936147,-33.8594128,121.8932484,0.0227644449900868
Australia,AU,Western Australia,Forrestfield,2673650,-31.9806038713423,116.007230797878,-31.9892323,116.009782,0.614200801362144
Australia,AU,Western Australia,Geraldton,109879,-28.77035,114.6147159,-28.7732192,114.6096326,0.365912893846685
Australia,AU,Western Australia,Glen Forrest,2673655,-31.919498113017,116.107103367324,-31.9095264,116.104256,0.708434724372682
Australia,AU,Western Australia,Hamilton Hill,2673584,-32.0845811636022,115.776282878386,-32.0755421,115.7796338,0.654168676282122
Australia,AU,Western Australia,Hillarys,2673668,-31.8097006,115.7487831,-31.7982298,115.7454452,0.815863127510081
Australia,AU,Western Australia,Kalamunda,2673674,-31.9719985,116.0573705,-31.9733853,116.0601384,0.188284327224561
Australia,AU,Western Australia,Karratha,2673705,-20.734908,116.8441917,-20.7366148,116.8467646,0.203690875575949
Australia,AU,Western Australia,Karrinyup,2673675,-31.8723380802569,115.776819941367,-31.8755261,115.7780026,0.230782000532232
Australia,AU,Western Australia,Koondoola,2673579,-31.8414220859269,115.866483771699,-31.8414719,115.8600455,0.377650548168049
Australia,AU,Western Australia,Kununurra,111382,-15.7727999,128.7403459,-15.7735463,128.739196,0.0921612476264318
Australia,AU,Western Australia,Leederville,2675114,-31.9319110663893,115.841134228742,-31.9363895,115.8419536,0.312919640621754
Australia,AU,Western Australia,Lesmurdie,2673582,-32.0011906089706,116.0481463084,-31.9994649,116.052301,0.270884208760409
Australia,AU,Western Australia,Mandurah,111963,-32.5299472,115.7190078,-32.5366794,115.7426282,1.4514028754568
Australia,AU,Western Australia,Mirrabooka,2673729,-31.8596323717591,115.865779669297,-31.8562732,115.8683876,0.277820786288465
Australia,AU,Western Australia,Morley,2673595,-31.8877649903672,115.909886982621,-31.8982423,115.8950739,1.1302157576731
Australia,AU,Western Australia,Mount Lawley,2673706,-31.9309321252127,115.874982801527,-31.9340637,115.8716858,0.289956819073922
Australia,AU,Western Australia,Murdoch,2673733,-32.0698630403987,115.837570534797,-32.065155,115.8389539,0.334993335877262
Australia,AU,Western Australia,Northam,113273,-31.6528025,116.6724738,-31.6545305,116.6705166,0.165732546577805
Australia,AU,Western Australia,Ocean Reef,2673738,-31.7569941,115.7380757,-31.7529019,115.7376057,0.283891072430637
Australia,AU,Western Australia,Paraburdoo,2675131,-23.1998971986908,117.671472819493,-23.2002588,117.6714422,0.0250423488508311
Australia,AU,Western Australia,Perth,113752,-31.9560175429561,115.847168091454,-31.9528536,115.8573389,0.634618585060144
Australia,AU,Western Australia,Point Samson,113872,-20.6304515,117.194867,-20.6288928,117.1944475,0.110982139773431
Australia,AU,Western Australia,Port Hedland,113934,-20.3111814,118.5801181,-20.3116266,118.5752577,0.31621813034403
Australia,AU,Western Australia,Roebourne,114269,-20.7723709,117.145828,-20.7691657,117.146574,0.226483440018357
Australia,AU,Western Australia,Rossmoyne,2674172,-32.0414229,115.8667142,-32.0386567,115.8679972,0.205224340252287
Australia,AU,Western Australia,Salter Point,2673581,-32.0231836194356,115.865235256679,-32.0220234,115.8707317,0.331579811030921
Australia,AU,Western Australia,Secret Harbour,2673689,-32.4015377,115.7523757,-32.4090774,115.7471544,0.603028417321432
Australia,AU,Western Australia,South Hedland,2673707,-20.4089088,118.5983238,-20.4094123,118.6004335,0.14087754209904
Australia,AU,Western Australia,Tom Price,2673693,-22.693894,117.7961309,-22.6940873,117.7950553,0.0698031461722113
Australia,AU,Western Australia,Waikiki,2673597,-32.315657853845,115.754276324304,-32.3134204,115.7456818,0.52476197398579
Australia,AU,Western Australia,Wembley Downs,2673577,-31.9184694799769,115.777282847403,-31.9110431,115.7740679,0.546279759975709
Australia,AU,Western Australia,Wickham,2675052,-20.6759495,117.1382883,-20.6749365,117.1424374,0.277000931457684
Australia,AU,Western Australia,Winthrop,2673710,-32.0524221,115.8279248,-32.0580895,115.8315168,0.444189467838946
Belgium,BE,,Aalst,170978,50.9447809245372,4.06875784057697,50.9378101,4.0409517,1.30197662964577
Belgium,BE,,Aalter,170982,51.0782997085706,3.44517126080531,51.087349,3.448371,0.64003858179515
Belgium,BE,,Aarschot,171003,50.9890780375194,4.86447801348878,50.9859959,4.8365218,1.23356231268316
Belgium,BE,,Aartselaar,171009,51.1318508133448,4.38248374892861,51.1338889,4.3847222,0.170904451597305
Belgium,BE,,Alken,171128,50.8782132620735,5.29084044870465,50.87609,5.30767,0.747717432551976
Belgium,BE,,Alveringem,171158,50.9757772117369,2.67776695475757,51.0124765,2.7097057,2.88914307254072
Belgium,BE,,Amay,171166,50.5497761,5.3240992,50.5482,5.30956,0.647088496998254
Belgium,BE,,Amel,171172,50.3540423,6.1699765,50.3542193,6.1699174,0.0124952611553695
Belgium,BE,,Andenne,171191,50.4900943,5.1043923,50.4888889,5.0955556,0.396999868797264
Belgium,BE,,Anderlues,171195,50.4079969,4.2696102,50.4066667,4.2711111,0.113125547151908
Belgium,BE,,Anhée,171210,50.310778,4.8796936,50.31064,4.87829,0.0626194104808088
Belgium,BE,,Ans,171218,50.6624326,5.5190612,50.6625,5.52,0.0413510765773797
Belgium,BE,,Anthisnes,171226,50.481662,5.5225261,50.483333,5.516667,0.282089387040375
Belgium,BE,,Antoing,171228,50.5659819,3.4515305,50.56717,3.45696,0.251851631826671
Belgium,BE,,Antwerp,171230,51.2296782197712,4.71990556180885,51.2192159,4.4028818,13.7274454215257
Belgium,BE,,Anzegem,171235,50.8307395623183,3.45396186842921,50.8331,3.47832,1.07465863122782
Belgium,BE,,Ardooie,171264,50.9795215,3.196951,50.97676,3.19918,0.213878202843806
Belgium,BE,,Arendonk,171269,51.3199391,5.0859079,51.322049,5.0863348,0.146838551879568
Belgium,BE,,Arlon,171276,49.6809710365981,5.77403937820232,49.6833333,5.8,1.17118140003507
Belgium,BE,,Assenede,171313,51.2271502522074,3.71480263606593,51.22649,3.75098,1.56493021507095
Belgium,BE,,Assesse,171316,50.3710276,5.026829,50.368924,5.019639,0.348362784246143
Belgium,BE,,Asse,171307,50.9072862402325,4.21533338153614,50.909373,4.2005478,0.659652518385813
Belgium,BE,,As,171287,51.0087499940992,5.58446864794675,51.00793,5.58414,0.0583892205852718
Belgium,BE,,Ath,171324,50.6311349,3.7769485,50.6304302,3.776992,0.048693455487034
Belgium,BE,,Attert,171331,49.7491017,5.7880698,49.75054,5.7863,0.126869211620203
Belgium,BE,,Aubange,171334,49.5694493,5.804441,49.5666667,5.8,0.276511528903029
Belgium,BE,,Aubel,171337,50.7041498,5.8585553,50.7021296,5.8592295,0.14256684626232
Belgium,BE,,Avelgem,171434,50.7776190610103,3.45366955608945,50.77597,3.44532,0.381911380869379
Belgium,BE,,Awans,171450,50.6669712,5.4620018,50.6669444,5.4633333,0.0582994488113183
Belgium,BE,,Aywaille,171458,50.4734827,5.6742167,50.47318,5.67584,0.0743313511463563
Belgium,BE,,Baarle-Hertog,171473,51.4165054868077,4.90524839296546,51.4069842,4.8933004,0.834819629318152
Belgium,BE,,Baelen,171499,51.158596955971,5.18342410975294,50.6301763,5.9692046,50.0217288864719
Belgium,BE,,Balen,171533,51.158596955971,5.18342410975294,51.1708903,5.1668282,1.11210472683378
Belgium,BE,,Bassenge,171637,50.7583596,5.6094772,50.755662,5.5959255,0.620533734581138
Belgium,BE,,Bastogne,171658,50.0009951,5.7153203,50.0041667,5.72,0.301803144052081
Belgium,BE,,Beaumont,171711,50.2355294,4.2383115,50.23722,4.23985,0.135062396762789
Belgium,BE,,Beauraing,171714,50.1104131,4.9566613,50.1088889,4.9561111,0.108021956638754
Belgium,BE,,Beauvechain,171725,50.7760489057109,4.76478581879129,50.781842,4.769919,0.458488615496972
Belgium,BE,,Beernem,171770,51.1507167596562,3.33667531396807,51.14352,3.3399,0.516158914634734
Belgium,BE,,Beersel,171773,50.7503901692156,4.30191384127896,50.7669262,4.3084744,1.17714299063657
Belgium,BE,,Beerse,171771,51.3142247219483,4.82323989177107,51.32096,4.851822,1.31817264355768
Belgium,BE,,Begijnendijk,171792,51.0070858807226,4.78465048169515,51.0186111,4.785,0.795906212229551
Belgium,BE,,Bekkevoort,171822,50.9344072762496,4.97800316682061,50.9333333,4.9666667,0.498831341748332
Belgium,BE,,Beloeil,171868,50.5479197,3.7361279,50.5487594,3.7352249,0.0702204449980466
Belgium,BE,,Beringen,171959,51.0654508143175,5.23605066913777,51.050797,5.229321,1.05308247488847
Belgium,BE,,Berlaar,171973,51.1071641175273,4.65616761524173,51.1163889,4.6566667,0.637294498205293
Belgium,BE,,Berlare,171976,51.0362628605441,3.97930279292273,51.0174273,4.0058218,1.7371114395408
Belgium,BE,,Berloz,171982,50.6977331,5.2146261,50.69875,5.21265,0.11134847144656
Belgium,BE,,Bernissart,171986,50.475502,3.6504677,50.4743736,3.6504695,0.0779106744168968
Belgium,BE,,Bertem,171992,50.8537885696714,4.60972304964106,50.8644751,4.6303588,1.1633161335712
Belgium,BE,,Bertogne,172002,50.0842908,5.6675577,50.0833333,5.6666667,0.0769993719226859
Belgium,BE,,Bertrix,172004,49.8546564,5.2529266,49.8544444,5.2522222,0.0346049794395154
Belgium,BE,,Beveren,172056,51.2544813872429,4.23658478689929,51.2166667,4.25,2.67455817321578
Belgium,BE,,Bever,172050,50.7107030639125,3.9324244935325,50.71687,3.94067,0.557901032493741
Belgium,BE,,Beyne-Heusay,172070,50.6220566,5.6534141,50.6216012,5.6558548,0.111442129990215
Belgium,BE,,Bierbeek,172089,50.8301201136393,4.76735101019664,50.8279,4.75981,0.362844238828734
Belgium,BE,,Bilzen,172136,50.8721979333039,5.5337904760527,50.8718971,5.5167162,0.744238118315605
Belgium,BE,,Binche,172137,50.413878,4.1675091,50.411134,4.169462,0.208034865268196
Belgium,BE,,Bièvre,172117,49.9436459,5.0166542,49.9402778,5.015,0.2438912878946
Belgium,BE,,Blankenberge,172188,51.3006166804149,3.14009824369833,51.3123743,3.1327685,0.87127951769868
Belgium,BE,,Blegny,172207,50.6727185,5.7252372,50.67353,5.72525,0.0560330011121165
Belgium,BE,,Bocholt,172265,51.1869846227421,5.56382440457363,51.17291,5.57899,1.17270672092314
Belgium,BE,,Boechout,172279,51.1656575029486,4.51690072541236,51.15886,4.49172,1.18703580973735
Belgium,BE,,Bonheiden,172431,51.0207767234242,4.57078009169617,51.02221,4.54803,0.993012541621295
Belgium,BE,,Boom,172464,51.0935615129955,4.37279663056905,51.091541,4.368926,0.218255618976333
Belgium,BE,,Boortmeerbeek,172475,50.9800805206515,4.56081180780476,50.978693,4.572164,0.502702709214252
Belgium,BE,,Borgloon,172490,50.8048288552715,5.3409801049426,50.80613,5.34302,0.126464277661047
Belgium,BE,,Bornem,172506,51.0953499411478,4.24278706154687,51.0996057,4.2404586,0.310701295720552
Belgium,BE,,Borsbeek,172512,51.1914412151653,4.48773678761092,51.194179,4.481594,0.32616555508738
Belgium,BE,,Bouillon,172654,49.794594,5.0689689,49.79607,5.072403,0.18388195868394
Belgium,BE,,Boussu,172694,50.4333918,3.7957791,50.431179,3.797873,0.17839190182428
Belgium,BE,,Boutersem,172701,50.8348793510655,4.84256246757231,50.8333333,4.8333333,0.41637029288377
Belgium,BE,,Braine-le-Château,172758,50.6795979653507,4.28420198345859,50.6802986,4.2689347,0.669702600239895
Belgium,BE,,Braine-le-Comte,172759,50.610613,4.13631,50.608334,4.141006,0.259032842708167
Belgium,BE,,Braives,172760,50.6300711,5.1435257,50.6166667,5.1333333,1.02756804716271
Belgium,BE,,Brasschaat,172781,51.3095685346739,4.50048603070535,51.29227,4.49419,1.22491580770898
Belgium,BE,,Brecht,172788,51.3359479551026,4.62831389484,51.3496533,4.6377227,1.02962877292789
Belgium,BE,,Bredene,172792,51.2375464607412,2.97683522945122,51.2336111,2.9755556,0.277291920989743
Belgium,BE,,Bree,172798,51.1418538305833,5.63249022165199,51.14099,5.59802,1.49440594567669
Belgium,BE,,Brugelette,172911,50.5954253,3.8546563,50.596165,3.858146,0.161251901846722
Belgium,BE,,Brugge,172915,51.2082547,3.2261479,51.2108365,3.2248692,0.186644561327039
Belgium,BE,,Brunehaut,172958,50.4498386,3.68220775,50.522371,3.392571,13.6741181575564
Belgium,BE,,Brussels,172964,50.8465142,4.351733,50.8503396,4.3517103,0.264127465525808
Belgium,BE,,Buggenhout,173009,51.0118325679806,4.19902063033827,51.014359,4.204424,0.29244053520667
Belgium,BE,,Bullingen,173036,50.4069129,6.2575982,50.40314,6.27891,0.973362401651038
Belgium,BE,,Burdinne,173051,50.5812607,5.072436,50.58411,5.07643,0.263369672964761
Belgium,BE,,Butgenbach,173089,50.4267259,6.2053573,50.4266339,6.2042885,0.0474397621622291
Belgium,BE,,Celles,173213,50.2312617,5.0058339,50.7125367,3.4574924,75.7195266695869
Belgium,BE,,Cerfontaine,173226,50.2593185109361,4.02448168740923,50.1692339,4.4106574,18.1608323881734
Belgium,BE,,Chapelle-lez-Herlaimont,173297,50.4716393,4.2796419,50.4666667,4.2833333,0.379730837692031
Belgium,BE,,Charleroi,173307,50.4120332,4.4436244,50.4108095,4.444643,0.0956420489424867
Belgium,BE,,Chastre,173319,50.6080835,4.636678,50.6,4.6333333,0.577051471056314
Belgium,BE,,Chaudfontaine,173333,50.5847922,5.6469688,50.5833333,5.6333333,0.606207098619711
Belgium,BE,,Chaumont-Gistoux,173338,50.684066,4.697288,50.67687,4.71943,1.08870066144934
Belgium,BE,,Chimay,173402,50.0408498825923,4.32425531656678,50.048362,4.320321,0.54722656350611
Belgium,BE,,Chiny,173404,49.7390673,5.3420528,49.7405487,5.3427691,0.107161151569356
Belgium,BE,,Chièvres,173400,50.587693,3.810128,50.583986,3.806936,0.291704745925859
Belgium,BE,,Châtelet,173327,50.4044945,4.5237213,50.403156,4.527303,0.182717082161933
Belgium,BE,,Ciney,173416,50.2949558,5.0974251,50.2956548,5.1008264,0.157597168611713
Belgium,BE,,Clavier,173436,50.411577,5.357887,50.4114801,5.3635498,0.249255146307172
Belgium,BE,,Colfontaine,173497,50.4056635,3.8513958,50.4,3.85,0.39583293829878
Belgium,BE,,Comblain-au-Pont,173511,50.475603,5.5747506,50.47539,5.57475,0.0147066570060058
Belgium,BE,,Courcelles,173630,50.4601576,4.3763406,50.463298,4.3740548,0.238975316652819
Belgium,BE,,Court-Saint-Étienne,173641,50.6265284125226,4.56252537444934,50.6422504,4.5680813,1.11246202169022
Belgium,BE,,Couvin,173654,50.0379125078946,4.48094960799721,50.05197,4.49457,1.14315244141133
Belgium,BE,,Crisnée,173683,50.715885,5.397318,50.71714,5.39812,0.0934760765625304
Belgium,BE,,Dalhem,173782,50.7139262,5.723075,50.712909,5.729181,0.276035028488669
Belgium,BE,,Damme,173785,51.2521900985317,3.32750543647987,51.250818,3.287712,1.7223052606824
Belgium,BE,,Daverdisse,173811,50.0217646,5.1184644,50.021171,5.115578,0.134444750329593
Belgium,BE,,De Haan,173874,51.2596011216152,3.04755106984876,51.271947,3.040091,0.911316850974493
Belgium,BE,,De Panne,174077,51.0788333149053,2.58975881321821,51.09692,2.58331,1.27973455746756
Belgium,BE,,De Pinte,174082,50.9859199969493,3.66920579994617,50.991095,3.650462,0.889563517504182
Belgium,BE,,Deerlijk,173863,50.842472089893,3.36597048329594,50.85098,3.353722,0.793851922073179
Belgium,BE,,Deinze,173913,50.9903604247402,3.51645980778574,50.98788,3.52449,0.388761964377549
Belgium,BE,,Denderleeuw,174016,50.886477055727,4.05809273276134,50.88452,4.07622,0.801079088865445
Belgium,BE,,Dendermonde,174017,51.0274855445311,4.0903816515861,51.02873,4.09874,0.372994943267493
Belgium,BE,,Dentergem,174068,50.96478,3.4179961,50.9636458,3.4186283,0.0829963701233604
Belgium,BE,,Dessel,174138,51.2414757742471,5.12248512981718,51.238107,5.116973,0.332978491427497
Belgium,BE,,Destelbergen,174151,51.0556572,3.7979776,51.054075,3.800096,0.142782612873395
Belgium,BE,,Diepenbeek,174243,50.9113704755673,5.41745738662354,50.91083,5.41336,0.182240419534118
Belgium,BE,,Diest,174252,51.001892831146,5.06917050770658,50.98965,5.05016,1.1819508628008
Belgium,BE,,Diksmuide,174269,51.0476349081863,2.85428536109594,51.0317064,2.8639865,1.17767395271255
Belgium,BE,,Dilbeek,174271,50.8533511916072,4.23381750226968,50.84719,4.25777,1.12746205743959
Belgium,BE,,Dinant,174274,50.1675769438153,5.02358994497957,50.260494,4.9127457,8.07116731962232
Belgium,BE,,Dison,174279,50.611374,5.854735,50.6139839,5.8845239,1.31753149929968
Belgium,BE,,Doische,174291,50.1441903862736,4.69892001394734,50.1362261,4.7461199,2.15985631684195
Belgium,BE,,Donceel,174300,50.647765,5.320632,50.6463528,5.3206722,0.0975215527638153
Belgium,BE,,Dour,174359,50.3978815,3.7806897,50.39633,3.781435,0.112033690565734
Belgium,BE,,Drogenbos,174433,50.7936315165937,4.30871868166226,50.7833333,4.3166667,0.791163267581946
Belgium,BE,,Duffel,174468,51.0956544916735,4.51404026959359,51.095286,4.5099,0.181324642212219
Belgium,BE,,Durbuy,174498,50.3518383,5.4577616,50.35306,5.45604,0.113436713977831
Belgium,BE,,Edegem,174527,51.1561735640935,4.43295849056072,51.152982,4.4380338,0.311238185268027
Belgium,BE,,Eeklo,174566,51.1942577327934,3.56237541857036,51.187908,3.561291,0.440922877736223
Belgium,BE,,Ellezelles,174701,50.7338701,3.6802062,50.7340811,3.6784533,0.0779751903894432
Belgium,BE,,Enghien,174763,50.6927553,4.0406912,50.6947421,4.0418582,0.146367261798154
Belgium,BE,,Engis,174764,50.582433,5.4043113,50.5666667,5.4,1.10488074738875
Belgium,BE,,Erquelinnes,174814,50.3099778,4.1200251,50.3073558,4.1113839,0.421860655111346
Belgium,BE,,Esneux,174836,50.5311049,5.5687822,50.5350096,5.568372,0.270201292822996
Belgium,BE,,Essen,174853,51.4494956983318,4.46588166898033,51.4616667,4.4558333,0.945031686414617
Belgium,BE,,Estaimpuis,174859,50.7059794,3.2640184,50.70444,3.26435,0.107272704953304
Belgium,BE,,Eupen,174877,50.6304004,6.0313186,50.6292029,6.0337111,0.133477296086442
Belgium,BE,,Evergem,174890,51.1432807377323,3.70806760444293,51.1099708,3.7067221,2.30063113662899
Belgium,BE,,Faimes,174935,50.665246,5.262322,50.66183,5.26009,0.255287470428251
Belgium,BE,,Farciennes,174962,50.427224,4.5530018,50.42994,4.5415,0.539539158799863
Belgium,BE,,Fauvillers,174992,49.8509306,5.665031,49.851562,5.6627735,0.109548754323784
Belgium,BE,,Ferrières,175031,50.3999541,5.605138,50.40087,5.611004,0.265799154898713
Belgium,BE,,Fexhe-le-Haut-Clocher,175038,50.6660321,5.398197,50.664991,5.400518,0.124438474764499
Belgium,BE,,Fleurus,175081,50.4823502,4.5504994,50.4822605,4.5511869,0.030833465520814
Belgium,BE,,Flobecq,175087,50.737398,3.7381016,50.7367,3.73852,0.051545003020975
Belgium,BE,,Floreffe,175095,50.4348064,4.758878,50.43405,4.75922,0.0543485282334524
Belgium,BE,,Florennes,175096,50.2514227,4.6030187,50.2505512,4.6051131,0.110321319260589
Belgium,BE,,Florenville,175098,49.6981125,5.3097847,49.6977116,5.3119224,0.0994007978815101
Belgium,BE,,Fléron,175078,50.6168354,5.6832219,50.6205901,5.6862156,0.290528936044009
Belgium,BE,,Frameries,175267,50.4095261,3.8929528,50.4,3.9,0.72717794860665
Belgium,BE,,Galmaarden,175381,50.7528858345025,3.98778466563372,50.753641,3.971298,0.722059442710533
Belgium,BE,,Gavere,175415,50.9288746097291,3.68564949275739,50.92634,3.663113,0.996263892331163
Belgium,BE,,Gedinne,175426,49.9792667,4.9388966,49.98081,4.93707,0.133909789861713
Belgium,BE,,Geel,175428,51.1664895448336,4.98484178724075,51.164768,4.989791,0.245042311547526
Belgium,BE,,Geer,175443,50.6686017,5.1708379,50.6701762,5.1828092,0.535030505735996
Belgium,BE,,Geetbets,175451,50.8916067577309,5.13145116092298,50.894268,5.1126993,0.837092064406351
Belgium,BE,,Gembloux,175491,50.5605492,4.6921459,50.561293,4.701531,0.414835629595007
Belgium,BE,,Genappe,175508,50.6101430608625,4.45602759171909,50.611566,4.451384,0.225938180937302
Belgium,BE,,Genk,175542,50.9673437700449,5.49470884277211,50.96613,5.5021,0.332134381183817
Belgium,BE,,Gent,175555,51.0744256489161,3.72553054454865,51.05665,3.72,1.25056374972479
Belgium,BE,,Geraardsbergen,175561,50.7796990083482,3.90387898603402,50.7704243,3.8723864,1.51683067414398
Belgium,BE,,Gerpinnes,175591,50.3377968,4.527588,50.3373282,4.5277925,0.0335862764541984
Belgium,BE,,Gesves,175597,50.4028535,5.0776175,50.4024613,5.0755536,0.0947801554951544
Belgium,BE,,Gingelom,175651,50.7373858647683,5.1693594050375,50.74713,5.138654,1.50084012900366
Belgium,BE,,Gistel,175656,51.1511064244424,2.94318451213917,51.1565817,2.9692226,1.18932243375492
Belgium,BE,,Glabbeek,175667,50.8670417676612,4.94926381736572,50.86895,4.95747,0.381085633870426
Belgium,BE,,Gooik,175736,50.7808664847754,4.0957924274928,50.7952811,4.1180489,1.39080358613235
Belgium,BE,,Gouvy,175789,50.1896308,5.9541614,50.1833333,5.9333333,1.01829084196196
Belgium,BE,,Grez-Doiceau,175933,50.738692,4.6964219,50.7386097,4.6974205,0.044003144937326
Belgium,BE,,Grimbergen,175945,50.944731833843,4.37660016771368,50.93358,4.3732,0.784063600614177
Belgium,BE,,Grobbendonk,175963,51.1799768444035,4.73929359142438,51.188785,4.735852,0.626135195834924
Belgium,BE,,Haacht,176148,50.9640406235577,4.64108474146672,50.9766667,4.6372222,0.887799279850569
Belgium,BE,,Haaltert,176161,50.8846773283557,3.99320431656091,50.9,4.0,1.09857664923994
Belgium,BE,,Habay,176182,49.71822,5.6327706,49.73,5.6166667,1.08546127810311
Belgium,BE,,Halen,176272,50.9502789761588,5.09408598263051,50.9485,5.11117,0.753219390239696
Belgium,BE,,Halle,176290,50.7263379172532,4.23720265344325,50.733333,4.233333,0.511730722273399
Belgium,BE,,Hamme,176329,51.0779732790613,4.13993914697467,51.09106,4.14086,0.904457887171574
Belgium,BE,,Hamoir,176333,50.4255373,5.5324861,50.4267955,5.5315795,0.0955884666395662
Belgium,BE,,Hamois,176336,50.3408694,5.1594475,50.3333333,5.15,0.666400242666212
Belgium,BE,,Hannut,176370,50.6705907,5.0795524,50.671001,5.078567,0.0515936469772821
Belgium,BE,,Harelbeke,176401,50.8636754246028,3.30698687861794,50.85667,3.31061,0.508813201943251
Belgium,BE,,Hasselt,176441,50.9353400757904,5.30808224778534,50.93069,5.33248,1.10913688038508
Belgium,BE,,Hastière,176445,50.2184247,4.8240095,50.2166667,4.8166667,0.34637163202235
Belgium,BE,,Havelange,176539,50.3870946,5.23958,50.3833333,5.2333333,0.378251733340851
Belgium,BE,,Heers,176593,50.7538451351171,5.3117648482044,50.75368,5.30209,0.422768276070402
Belgium,BE,,Heist-op-den-Berg,176699,51.0715040499143,4.73595378637385,51.07443,4.72952,0.344558026155033
Belgium,BE,,Hemiksem,176757,51.1437376686105,4.34027527530931,51.14518,4.33834,0.130171561437514
Belgium,BE,,Hensies,176781,50.4328388,3.6847215,50.432779,3.684904,0.00902618081335312
Belgium,BE,,Herbeumont,176793,49.7815364,5.2377736,49.780231,5.242033,0.210202539011872
Belgium,BE,,Herentals,176814,51.1639983845346,4.82797373882764,51.1768541,4.8355946,0.946956771854422
Belgium,BE,,Herenthout,176818,51.1390713439066,4.7600887151451,51.1394506,4.7564892,0.158118050924894
Belgium,BE,,Herent,176816,50.9106276038897,4.64666343437431,50.908172,4.670524,1.05254761112618
Belgium,BE,,Herk-de-Stad,176831,50.9374868401116,5.17786900412191,50.939241,5.168733,0.415543121316971
Belgium,BE,,Herne,176853,50.7228721913496,4.03645648013353,50.7241667,4.0338889,0.143471413076243
Belgium,BE,,Herselt,176869,51.0476020827975,4.88304562945718,51.05102,4.882259,0.238448106256942
Belgium,BE,,Herstal,176871,50.6702128,5.6403722,50.6625,5.6233333,0.916311376324239
Belgium,BE,,Herstappe,176872,50.7273829,5.4260923,50.72653,5.426,0.0590266905942089
Belgium,BE,,Herve,176882,50.6393646,5.7938577,50.6403,5.79448,0.0700980253523354
Belgium,BE,,Herzele,176885,50.8703832354551,3.89255818898295,50.881332,3.889665,0.766396725598195
Belgium,BE,,Hoegaarden,177087,50.779136525908,4.87649454778721,50.775085,4.889302,0.625242486544105
Belgium,BE,,Hoeilaart,177090,50.7609945927932,4.45083215289409,50.7674863,4.4740458,1.10845155850305
Belgium,BE,,Hoeselt,177116,50.8452427159439,5.47259252470082,50.846032,5.49051,0.78302844887074
Belgium,BE,,Holsbeek,177218,50.9297434697326,4.80196525935952,50.92113,4.75696,2.0469874199285
Belgium,BE,,Hooglede,177328,50.98957368483,3.08236521286453,50.97866,3.08199,0.753714320434173
Belgium,BE,,Hoogstraten,177340,51.440532337746,4.76390026807168,51.4021866,4.7619387,2.64893689518981
Belgium,BE,,Hotton,177395,50.2688011,5.4463304,50.26728,5.44568,0.108876675634874
Belgium,BE,,Houffalize,177406,50.1347831,5.7878989,50.1322172,5.7895852,0.192241437486829
Belgium,BE,,Houthulst,177461,50.9701198983366,2.89582282757057,50.9773679,2.9456829,2.22473992958854
Belgium,BE,,Houyet,177479,50.1900646,5.0051364,50.1854752,5.009969,0.38216756108351
Belgium,BE,,Hove,177482,51.1471832324695,4.48234890497883,51.1539,4.47104,0.674515956735441
Belgium,BE,,Huldenberg,177522,50.7898141031643,4.61190543110354,50.7885995,4.5880687,1.04381624606725
Belgium,BE,,Hulshout,177539,51.0630434465427,4.81206488244168,51.075,4.7891667,1.29171428146124
Belgium,BE,,Huy,177588,50.5215385,5.2357453,50.5186111,5.2327778,0.240467118392485
Belgium,BE,,Héron,176858,50.5509483,5.0954386,50.547004,5.100039,0.338972523470444
Belgium,BE,,Ichtegem,177599,51.112765466125,3.03092067747347,51.09289,3.013877,1.55860336727966
Belgium,BE,,Ieper,177603,50.8545760807268,2.86649054839436,50.8512778,2.8841944,0.804596766658097
Belgium,BE,,Incourt,177627,50.6918287,4.7989821,50.69188,4.7966,0.104252100176407
Belgium,BE,,Ingelmunster,177634,50.9206975,3.2547785,50.92325,3.26284,0.392647514545486
Belgium,BE,,Ittre,177664,50.6425009801143,4.25762182549805,50.643741,4.264491,0.312715191722987
Belgium,BE,,Izegem,177670,50.9212120081022,3.20548762110377,50.92019,3.214185,0.385080881374959
Belgium,BE,,Jabbeke,177675,51.1885938739385,3.096438286896,51.18297,3.09493,0.393749864397283
Belgium,BE,,Jalhay,177679,50.5604662,5.9641345,50.5588226,5.9662952,0.147852830622907
Belgium,BE,,Jodoigne,177734,50.7218206,4.8709616,50.72336,4.87115,0.106606770666226
Belgium,BE,,Juprelle,177761,50.7106926,5.5290689,50.706706,5.532798,0.319923673055366
Belgium,BE,,Jurbise,177763,50.5326131,3.9119144,50.5328889,3.9107946,0.0527057743147025
Belgium,BE,,Kalmthout,177811,51.3988600173658,4.46872845017401,51.38298,4.47518,1.13112420967242
Belgium,BE,,Kampenhout,177834,50.9412554806966,4.56062818815348,50.941837,4.5551,0.243839350194176
Belgium,BE,,Kapelle-op-den-Bos,177870,51.0037262460614,4.35472494255482,51.009329,4.363771,0.551456934116239
Belgium,BE,,Kapellen,177865,51.3339117704819,4.44368196215904,51.313213,4.433553,1.49448320168088
Belgium,BE,,Kaprijke,177887,51.2080545147486,3.6272370948856,51.21611,3.619758,0.643425729972403
